fecha,hora,valor,codigo_fase,fase,orden,día
2021-11-14,07:05:00,7.083333333333333,2,Ligero,594,Domingo 14 de noviembre
2021-11-14,07:05:00,7.083333333333333,4,Despierto,595,Domingo 14 de noviembre
2021-11-14,07:06:00,7.1,4,Despierto,595,Domingo 14 de noviembre
2021-11-14,07:06:00,7.1,3,REM,596,Domingo 14 de noviembre
2021-11-14,07:15:00,7.250000000000001,3,REM,596,Domingo 14 de noviembre
2021-11-14,07:15:00,7.250000000000001,2,Ligero,597,Domingo 14 de noviembre
2021-11-14,07:29:00,7.483333333333333,2,Ligero,597,Domingo 14 de noviembre
2021-11-14,07:29:00,7.483333333333333,4,Despierto,598,Domingo 14 de noviembre
2021-11-14,07:30:00,7.5,4,Despierto,598,Domingo 14 de noviembre
2021-11-14,07:30:00,7.5,2,Ligero,599,Domingo 14 de noviembre
2021-11-14,07:51:00,7.85,2,Ligero,599,Domingo 14 de noviembre
2021-11-14,07:51:00,7.85,4,Despierto,600,Domingo 14 de noviembre
2021-11-14,07:52:00,7.866666666666666,4,Despierto,600,Domingo 14 de noviembre
2021-11-14,07:52:00,7.866666666666666,2,Ligero,601,Domingo 14 de noviembre
2021-11-14,08:31:00,8.516666666666667,2,Ligero,601,Domingo 14 de noviembre
2021-11-14,08:31:00,8.516666666666667,3,REM,602,Domingo 14 de noviembre
2021-11-14,08:55:00,8.916666666666668,3,REM,602,Domingo 14 de noviembre
2021-11-14,08:55:00,8.916666666666668,2,Ligero,603,Domingo 14 de noviembre
2021-11-14,08:57:00,8.950000000000001,2,Ligero,603,Domingo 14 de noviembre
2021-11-14,08:57:00,8.950000000000001,4,Despierto,604,Domingo 14 de noviembre
2021-11-14,08:59:00,8.983333333333333,4,Despierto,604,Domingo 14 de noviembre
2021-11-14,08:59:00,8.983333333333333,2,Ligero,605,Domingo 14 de noviembre
2021-11-14,09:01:00,9.016666666666666,2,Ligero,605,Domingo 14 de noviembre
2021-11-14,09:01:00,9.016666666666666,4,Despierto,606,Domingo 14 de noviembre
2021-11-14,09:02:00,9.033333333333333,4,Despierto,606,Domingo 14 de noviembre
2021-11-14,09:02:00,9.033333333333333,2,Ligero,607,Domingo 14 de noviembre
2021-11-14,09:24:00,9.4,2,Ligero,607,Domingo 14 de noviembre
2021-11-14,09:24:00,9.4,4,Despierto,608,Domingo 14 de noviembre
2021-11-14,09:25:00,9.416666666666666,4,Despierto,608,Domingo 14 de noviembre
2021-11-14,09:25:00,9.416666666666666,2,Ligero,609,Domingo 14 de noviembre
2021-11-14,09:35:00,9.583333333333332,2,Ligero,609,Domingo 14 de noviembre
2021-11-14,09:35:00,9.583333333333332,1,Profundo,610,Domingo 14 de noviembre
2021-11-14,09:47:00,9.783333333333335,1,Profundo,610,Domingo 14 de noviembre
2021-11-14,09:47:00,9.783333333333335,2,Ligero,611,Domingo 14 de noviembre
2021-11-14,09:59:00,9.983333333333333,2,Ligero,611,Domingo 14 de noviembre
2021-11-14,09:59:00,9.983333333333333,3,REM,612,Domingo 14 de noviembre
2021-11-14,10:32:00,10.533333333333333,3,REM,612,Domingo 14 de noviembre
2021-11-14,10:32:00,10.533333333333333,4,Despierto,613,Domingo 14 de noviembre
2021-11-14,10:33:00,10.55,4,Despierto,613,Domingo 14 de noviembre
2021-11-14,10:33:00,10.55,2,Ligero,614,Domingo 14 de noviembre
2021-11-14,10:34:00,10.566666666666666,2,Ligero,614,Domingo 14 de noviembre
2021-11-14,10:34:00,10.566666666666666,4,Despierto,615,Domingo 14 de noviembre
2021-11-14,10:35:00,10.583333333333332,4,Despierto,615,Domingo 14 de noviembre
2021-11-14,10:35:00,10.583333333333332,2,Ligero,616,Domingo 14 de noviembre
2021-11-14,11:01:00,11.016666666666666,2,Ligero,616,Domingo 14 de noviembre
2021-11-14,11:01:00,11.016666666666666,4,Despierto,617,Domingo 14 de noviembre
2021-11-14,11:02:00,11.033333333333333,4,Despierto,617,Domingo 14 de noviembre
2021-11-14,11:02:00,11.033333333333333,2,Ligero,618,Domingo 14 de noviembre
2021-11-14,11:38:00,11.633333333333335,2,Ligero,618,Domingo 14 de noviembre
2021-11-14,11:38:00,11.633333333333335,3,REM,619,Domingo 14 de noviembre
2021-11-14,11:44:00,11.733333333333333,3,REM,619,Domingo 14 de noviembre
2021-11-14,11:44:00,11.733333333333333,4,Despierto,620,Domingo 14 de noviembre
2021-11-14,11:53:00,11.883333333333333,4,Despierto,620,Domingo 14 de noviembre
2021-11-14,11:53:00,11.883333333333333,3,REM,621,Domingo 14 de noviembre
2021-11-14,12:00:00,12.0,3,REM,621,Domingo 14 de noviembre
2021-11-14,12:00:00,12.0,2,Ligero,622,Domingo 14 de noviembre
2021-11-14,12:32:00,12.533333333333333,2,Ligero,622,Domingo 14 de noviembre
2021-11-14,12:32:00,12.533333333333333,3,REM,623,Domingo 14 de noviembre
2021-11-14,12:45:00,12.749999999999998,3,REM,623,Domingo 14 de noviembre
2021-11-14,12:45:00,12.749999999999998,4,Despierto,624,Domingo 14 de noviembre
2021-11-14,12:46:00,12.766666666666667,4,Despierto,624,Domingo 14 de noviembre
2021-11-14,12:46:00,12.766666666666667,3,REM,625,Domingo 14 de noviembre
2021-11-14,13:16:00,13.266666666666667,3,REM,625,Domingo 14 de noviembre
2021-11-14,13:16:00,13.266666666666667,4,Despierto,626,Domingo 14 de noviembre
2021-11-14,13:18:00,13.299999999999999,4,Despierto,626,Domingo 14 de noviembre
2021-11-14,13:18:00,13.299999999999999,2,Ligero,627,Domingo 14 de noviembre
2021-11-14,13:19:00,13.316666666666666,2,Ligero,627,Domingo 14 de noviembre
2021-11-14,13:19:00,13.316666666666666,4,Despierto,628,Domingo 14 de noviembre
2021-11-14,13:20:00,13.333333333333332,4,Despierto,628,Domingo 14 de noviembre
2021-11-15,05:03:00,5.050000000000001,2,Ligero,629,Lunes 15 de noviembre
2021-11-15,05:16:00,5.266666666666667,2,Ligero,629,Lunes 15 de noviembre
2021-11-15,05:16:00,5.266666666666667,1,Profundo,630,Lunes 15 de noviembre
2021-11-15,05:24:00,5.4,1,Profundo,630,Lunes 15 de noviembre
2021-11-15,05:24:00,5.4,2,Ligero,631,Lunes 15 de noviembre
2021-11-15,05:25:00,5.416666666666667,2,Ligero,631,Lunes 15 de noviembre
2021-11-15,05:25:00,5.416666666666667,1,Profundo,632,Lunes 15 de noviembre
2021-11-15,05:32:00,5.533333333333334,1,Profundo,632,Lunes 15 de noviembre
2021-11-15,05:32:00,5.533333333333334,2,Ligero,633,Lunes 15 de noviembre
2021-11-15,05:43:00,5.716666666666666,2,Ligero,633,Lunes 15 de noviembre
2021-11-15,05:43:00,5.716666666666666,4,Despierto,634,Lunes 15 de noviembre
2021-11-15,05:45:00,5.75,4,Despierto,634,Lunes 15 de noviembre
2021-11-15,05:45:00,5.75,2,Ligero,635,Lunes 15 de noviembre
2021-11-15,05:49:00,5.816666666666667,2,Ligero,635,Lunes 15 de noviembre
2021-11-15,05:49:00,5.816666666666667,4,Despierto,636,Lunes 15 de noviembre
2021-11-15,05:50:00,5.833333333333333,4,Despierto,636,Lunes 15 de noviembre
2021-11-15,05:50:00,5.833333333333333,2,Ligero,637,Lunes 15 de noviembre
2021-11-15,05:55:00,5.916666666666666,2,Ligero,637,Lunes 15 de noviembre
2021-11-15,05:55:00,5.916666666666666,4,Despierto,638,Lunes 15 de noviembre
2021-11-15,05:56:00,5.933333333333333,4,Despierto,638,Lunes 15 de noviembre
2021-11-15,05:56:00,5.933333333333333,2,Ligero,639,Lunes 15 de noviembre
2021-11-15,06:07:00,6.116666666666667,2,Ligero,639,Lunes 15 de noviembre
2021-11-15,06:07:00,6.116666666666667,4,Despierto,640,Lunes 15 de noviembre
2021-11-15,06:10:00,6.166666666666666,4,Despierto,640,Lunes 15 de noviembre
2021-11-15,06:10:00,6.166666666666666,2,Ligero,641,Lunes 15 de noviembre
2021-11-15,06:16:00,6.266666666666667,2,Ligero,641,Lunes 15 de noviembre
2021-11-15,06:16:00,6.266666666666667,1,Profundo,642,Lunes 15 de noviembre
2021-11-15,06:32:00,6.533333333333334,1,Profundo,642,Lunes 15 de noviembre
2021-11-15,06:32:00,6.533333333333334,2,Ligero,643,Lunes 15 de noviembre
2021-11-15,06:34:00,6.566666666666666,2,Ligero,643,Lunes 15 de noviembre
2021-11-15,06:34:00,6.566666666666666,4,Despierto,644,Lunes 15 de noviembre
2021-11-15,06:35:00,6.583333333333333,4,Despierto,644,Lunes 15 de noviembre
2021-11-15,06:35:00,6.583333333333333,2,Ligero,645,Lunes 15 de noviembre
2021-11-15,06:39:00,6.6499999999999995,2,Ligero,645,Lunes 15 de noviembre
2021-11-15,06:39:00,6.6499999999999995,4,Despierto,646,Lunes 15 de noviembre
2021-11-15,06:40:00,6.666666666666667,4,Despierto,646,Lunes 15 de noviembre
2021-11-15,06:40:00,6.666666666666667,3,REM,647,Lunes 15 de noviembre
2021-11-15,06:54:00,6.9,3,REM,647,Lunes 15 de noviembre
2021-11-15,06:54:00,6.9,2,Ligero,648,Lunes 15 de noviembre
2021-11-15,07:05:00,7.083333333333333,2,Ligero,648,Lunes 15 de noviembre
2021-11-15,07:05:00,7.083333333333333,4,Despierto,649,Lunes 15 de noviembre
2021-11-15,07:07:00,7.116666666666667,4,Despierto,649,Lunes 15 de noviembre
2021-11-15,07:07:00,7.116666666666667,2,Ligero,650,Lunes 15 de noviembre
2021-11-15,07:08:00,7.133333333333334,2,Ligero,650,Lunes 15 de noviembre
2021-11-15,07:08:00,7.133333333333334,4,Despierto,651,Lunes 15 de noviembre
2021-11-15,07:09:00,7.1499999999999995,4,Despierto,651,Lunes 15 de noviembre
2021-11-15,07:09:00,7.1499999999999995,2,Ligero,652,Lunes 15 de noviembre
2021-11-15,07:23:00,7.383333333333334,2,Ligero,652,Lunes 15 de noviembre
2021-11-15,07:23:00,7.383333333333334,4,Despierto,653,Lunes 15 de noviembre
2021-11-15,07:24:00,7.4,4,Despierto,653,Lunes 15 de noviembre
2021-11-15,07:24:00,7.4,2,Ligero,654,Lunes 15 de noviembre
2021-11-15,07:33:00,7.55,2,Ligero,654,Lunes 15 de noviembre
2021-11-15,07:33:00,7.55,4,Despierto,655,Lunes 15 de noviembre
2021-11-15,07:34:00,7.566666666666666,4,Despierto,655,Lunes 15 de noviembre
2021-11-15,07:34:00,7.566666666666666,2,Ligero,656,Lunes 15 de noviembre
2021-11-15,07:39:00,7.6499999999999995,2,Ligero,656,Lunes 15 de noviembre
2021-11-15,07:39:00,7.6499999999999995,4,Despierto,657,Lunes 15 de noviembre
2021-11-15,07:40:00,7.666666666666667,4,Despierto,657,Lunes 15 de noviembre
2021-11-15,07:40:00,7.666666666666667,2,Ligero,658,Lunes 15 de noviembre
2021-11-15,07:51:00,7.85,2,Ligero,658,Lunes 15 de noviembre
2021-11-15,07:51:00,7.85,4,Despierto,659,Lunes 15 de noviembre
2021-11-15,07:52:00,7.866666666666666,4,Despierto,659,Lunes 15 de noviembre
2021-11-15,07:52:00,7.866666666666666,2,Ligero,660,Lunes 15 de noviembre
2021-11-15,07:58:00,7.966666666666667,2,Ligero,660,Lunes 15 de noviembre
2021-11-15,07:58:00,7.966666666666667,4,Despierto,661,Lunes 15 de noviembre
2021-11-15,07:59:00,7.983333333333333,4,Despierto,661,Lunes 15 de noviembre
2021-11-15,07:59:00,7.983333333333333,2,Ligero,662,Lunes 15 de noviembre
2021-11-15,08:01:00,8.016666666666666,2,Ligero,662,Lunes 15 de noviembre
2021-11-15,08:01:00,8.016666666666666,4,Despierto,663,Lunes 15 de noviembre
2021-11-15,08:04:00,8.066666666666665,4,Despierto,663,Lunes 15 de noviembre
2021-11-15,08:04:00,8.066666666666665,3,REM,664,Lunes 15 de noviembre
2021-11-15,08:28:00,8.466666666666665,3,REM,664,Lunes 15 de noviembre
2021-11-15,08:28:00,8.466666666666665,2,Ligero,665,Lunes 15 de noviembre
2021-11-15,08:30:00,8.500000000000002,2,Ligero,665,Lunes 15 de noviembre
2021-11-15,08:30:00,8.500000000000002,4,Despierto,666,Lunes 15 de noviembre
2021-11-15,08:31:00,8.516666666666667,4,Despierto,666,Lunes 15 de noviembre
2021-11-15,08:31:00,8.516666666666667,2,Ligero,667,Lunes 15 de noviembre
2021-11-15,08:35:00,8.583333333333332,2,Ligero,667,Lunes 15 de noviembre
2021-11-15,08:35:00,8.583333333333332,4,Despierto,668,Lunes 15 de noviembre
2021-11-15,08:36:00,8.6,4,Despierto,668,Lunes 15 de noviembre
2021-11-15,08:36:00,8.6,2,Ligero,669,Lunes 15 de noviembre
2021-11-15,08:37:00,8.616666666666665,2,Ligero,669,Lunes 15 de noviembre
2021-11-15,08:37:00,8.616666666666665,4,Despierto,670,Lunes 15 de noviembre
2021-11-15,08:39:00,8.65,4,Despierto,670,Lunes 15 de noviembre
2021-11-15,08:39:00,8.65,2,Ligero,671,Lunes 15 de noviembre
2021-11-15,08:49:00,8.816666666666666,2,Ligero,671,Lunes 15 de noviembre
2021-11-15,08:49:00,8.816666666666666,4,Despierto,672,Lunes 15 de noviembre
2021-11-15,08:50:00,8.833333333333334,4,Despierto,672,Lunes 15 de noviembre
2021-11-15,08:50:00,8.833333333333334,2,Ligero,673,Lunes 15 de noviembre
2021-11-15,09:00:00,9.0,2,Ligero,673,Lunes 15 de noviembre
2021-11-15,09:00:00,9.0,4,Despierto,674,Lunes 15 de noviembre
2021-11-15,09:02:00,9.033333333333333,4,Despierto,674,Lunes 15 de noviembre
2021-11-15,09:02:00,9.033333333333333,2,Ligero,675,Lunes 15 de noviembre
2021-11-15,09:04:00,9.066666666666665,2,Ligero,675,Lunes 15 de noviembre
2021-11-15,09:04:00,9.066666666666665,4,Despierto,676,Lunes 15 de noviembre
2021-11-15,09:11:00,9.183333333333332,4,Despierto,676,Lunes 15 de noviembre
2021-11-15,09:11:00,9.183333333333332,3,REM,677,Lunes 15 de noviembre
2021-11-15,09:17:00,9.283333333333333,3,REM,677,Lunes 15 de noviembre
2021-11-15,09:17:00,9.283333333333333,4,Despierto,678,Lunes 15 de noviembre
2021-11-15,09:18:00,9.299999999999999,4,Despierto,678,Lunes 15 de noviembre
2021-11-15,09:18:00,9.299999999999999,2,Ligero,679,Lunes 15 de noviembre
2021-11-15,09:19:00,9.316666666666666,2,Ligero,679,Lunes 15 de noviembre
2021-11-15,09:19:00,9.316666666666666,4,Despierto,680,Lunes 15 de noviembre
2021-11-15,09:22:00,9.366666666666667,4,Despierto,680,Lunes 15 de noviembre
2021-11-15,09:22:00,9.366666666666667,3,REM,681,Lunes 15 de noviembre
2021-11-15,09:30:00,9.500000000000002,3,REM,681,Lunes 15 de noviembre
2021-11-15,09:30:00,9.500000000000002,4,Despierto,682,Lunes 15 de noviembre
2021-11-15,09:31:00,9.516666666666667,4,Despierto,682,Lunes 15 de noviembre
2021-11-15,09:31:00,9.516666666666667,2,Ligero,683,Lunes 15 de noviembre
2021-11-15,09:35:00,9.583333333333332,2,Ligero,683,Lunes 15 de noviembre
2021-11-15,09:35:00,9.583333333333332,4,Despierto,684,Lunes 15 de noviembre
2021-11-15,09:42:00,9.7,4,Despierto,684,Lunes 15 de noviembre
2021-11-15,09:42:00,9.7,2,Ligero,685,Lunes 15 de noviembre
2021-11-15,09:43:00,9.716666666666667,2,Ligero,685,Lunes 15 de noviembre
2021-11-15,09:43:00,9.716666666666667,4,Despierto,686,Lunes 15 de noviembre
2021-11-15,09:44:00,9.733333333333333,4,Despierto,686,Lunes 15 de noviembre
2021-11-15,09:44:00,9.733333333333333,2,Ligero,687,Lunes 15 de noviembre
2021-11-15,09:47:00,9.783333333333335,2,Ligero,687,Lunes 15 de noviembre
2021-11-15,09:47:00,9.783333333333335,4,Despierto,688,Lunes 15 de noviembre
2021-11-15,09:48:00,9.8,4,Despierto,688,Lunes 15 de noviembre
2021-11-15,09:48:00,9.8,2,Ligero,689,Lunes 15 de noviembre
2021-11-15,09:50:00,9.833333333333334,2,Ligero,689,Lunes 15 de noviembre
2021-11-15,09:50:00,9.833333333333334,4,Despierto,690,Lunes 15 de noviembre
2021-11-15,09:53:00,9.883333333333333,4,Despierto,690,Lunes 15 de noviembre
2021-11-15,09:53:00,9.883333333333333,3,REM,691,Lunes 15 de noviembre
2021-11-15,10:02:00,10.033333333333333,3,REM,691,Lunes 15 de noviembre
2021-11-15,10:02:00,10.033333333333333,4,Despierto,692,Lunes 15 de noviembre
2021-11-15,10:06:00,10.100000000000001,4,Despierto,692,Lunes 15 de noviembre
2021-11-15,10:06:00,10.100000000000001,2,Ligero,693,Lunes 15 de noviembre
2021-11-15,10:07:00,10.116666666666667,2,Ligero,693,Lunes 15 de noviembre
2021-11-15,10:07:00,10.116666666666667,4,Despierto,694,Lunes 15 de noviembre
2021-11-15,10:17:00,10.283333333333333,4,Despierto,694,Lunes 15 de noviembre
2021-11-16,03:41:00,3.6833333333333336,2,Ligero,695,Martes 16 de noviembre
2021-11-16,03:55:00,3.916666666666666,2,Ligero,695,Martes 16 de noviembre
2021-11-16,03:55:00,3.916666666666666,4,Despierto,696,Martes 16 de noviembre
2021-11-16,03:56:00,3.9333333333333336,4,Despierto,696,Martes 16 de noviembre
2021-11-16,03:56:00,3.9333333333333336,2,Ligero,697,Martes 16 de noviembre
2021-11-16,03:59:00,3.983333333333333,2,Ligero,697,Martes 16 de noviembre
2021-11-16,03:59:00,3.983333333333333,1,Profundo,698,Martes 16 de noviembre
2021-11-16,04:03:00,4.050000000000001,1,Profundo,698,Martes 16 de noviembre
2021-11-16,04:03:00,4.050000000000001,2,Ligero,699,Martes 16 de noviembre
2021-11-16,04:04:00,4.066666666666666,2,Ligero,699,Martes 16 de noviembre
2021-11-16,04:04:00,4.066666666666666,1,Profundo,700,Martes 16 de noviembre
2021-11-16,04:07:00,4.116666666666667,1,Profundo,700,Martes 16 de noviembre
2021-11-16,04:07:00,4.116666666666667,2,Ligero,701,Martes 16 de noviembre
2021-11-16,04:20:00,4.333333333333334,2,Ligero,701,Martes 16 de noviembre
2021-11-16,04:20:00,4.333333333333334,3,REM,702,Martes 16 de noviembre
2021-11-16,04:48:00,4.800000000000001,3,REM,702,Martes 16 de noviembre
2021-11-16,04:48:00,4.800000000000001,2,Ligero,703,Martes 16 de noviembre
2021-11-16,04:51:00,4.85,2,Ligero,703,Martes 16 de noviembre
2021-11-16,04:51:00,4.85,4,Despierto,704,Martes 16 de noviembre
2021-11-16,04:52:00,4.866666666666666,4,Despierto,704,Martes 16 de noviembre
2021-11-16,04:52:00,4.866666666666666,2,Ligero,705,Martes 16 de noviembre
2021-11-16,05:18:00,5.3,2,Ligero,705,Martes 16 de noviembre
2021-11-16,05:18:00,5.3,4,Despierto,706,Martes 16 de noviembre
2021-11-16,05:19:00,5.316666666666667,4,Despierto,706,Martes 16 de noviembre
2021-11-16,05:19:00,5.316666666666667,3,REM,707,Martes 16 de noviembre
2021-11-16,05:26:00,5.433333333333333,3,REM,707,Martes 16 de noviembre
2021-11-16,05:26:00,5.433333333333333,2,Ligero,708,Martes 16 de noviembre
2021-11-16,05:42:00,5.7,2,Ligero,708,Martes 16 de noviembre
2021-11-16,05:42:00,5.7,1,Profundo,709,Martes 16 de noviembre
2021-11-16,05:47:00,5.783333333333333,1,Profundo,709,Martes 16 de noviembre
2021-11-16,05:47:00,5.783333333333333,2,Ligero,710,Martes 16 de noviembre
2021-11-16,06:02:00,6.033333333333332,2,Ligero,710,Martes 16 de noviembre
2021-11-16,06:02:00,6.033333333333332,4,Despierto,711,Martes 16 de noviembre
2021-11-16,06:04:00,6.066666666666666,4,Despierto,711,Martes 16 de noviembre
2021-11-16,06:04:00,6.066666666666666,2,Ligero,712,Martes 16 de noviembre
2021-11-16,06:07:00,6.116666666666667,2,Ligero,712,Martes 16 de noviembre
2021-11-16,06:07:00,6.116666666666667,4,Despierto,713,Martes 16 de noviembre
2021-11-16,06:08:00,6.133333333333334,4,Despierto,713,Martes 16 de noviembre
2021-11-16,06:08:00,6.133333333333334,2,Ligero,714,Martes 16 de noviembre
2021-11-16,06:33:00,6.55,2,Ligero,714,Martes 16 de noviembre
2021-11-16,06:33:00,6.55,3,REM,715,Martes 16 de noviembre
2021-11-16,06:41:00,6.683333333333334,3,REM,715,Martes 16 de noviembre
2021-11-16,06:41:00,6.683333333333334,2,Ligero,716,Martes 16 de noviembre
2021-11-16,06:45:00,6.75,2,Ligero,716,Martes 16 de noviembre
2021-11-16,06:45:00,6.75,4,Despierto,717,Martes 16 de noviembre
2021-11-16,06:46:00,6.766666666666667,4,Despierto,717,Martes 16 de noviembre
2021-11-16,06:46:00,6.766666666666667,2,Ligero,718,Martes 16 de noviembre
2021-11-16,06:54:00,6.9,2,Ligero,718,Martes 16 de noviembre
2021-11-16,06:54:00,6.9,1,Profundo,719,Martes 16 de noviembre
2021-11-16,06:57:00,6.95,1,Profundo,719,Martes 16 de noviembre
2021-11-16,06:57:00,6.95,2,Ligero,720,Martes 16 de noviembre
2021-11-16,06:58:00,6.966666666666667,2,Ligero,720,Martes 16 de noviembre
2021-11-16,06:58:00,6.966666666666667,1,Profundo,721,Martes 16 de noviembre
2021-11-16,07:01:00,7.016666666666667,1,Profundo,721,Martes 16 de noviembre
2021-11-16,07:01:00,7.016666666666667,2,Ligero,722,Martes 16 de noviembre
2021-11-16,07:02:00,7.033333333333332,2,Ligero,722,Martes 16 de noviembre
2021-11-16,07:02:00,7.033333333333332,1,Profundo,723,Martes 16 de noviembre
2021-11-16,07:05:00,7.083333333333333,1,Profundo,723,Martes 16 de noviembre
2021-11-16,07:05:00,7.083333333333333,2,Ligero,724,Martes 16 de noviembre
2021-11-16,07:28:00,7.466666666666667,2,Ligero,724,Martes 16 de noviembre
2021-11-16,07:28:00,7.466666666666667,4,Despierto,725,Martes 16 de noviembre
2021-11-16,07:29:00,7.483333333333333,4,Despierto,725,Martes 16 de noviembre
2021-11-16,07:29:00,7.483333333333333,2,Ligero,726,Martes 16 de noviembre
2021-11-16,07:37:00,7.616666666666667,2,Ligero,726,Martes 16 de noviembre
2021-11-16,07:37:00,7.616666666666667,4,Despierto,727,Martes 16 de noviembre
2021-11-16,07:38:00,7.633333333333333,4,Despierto,727,Martes 16 de noviembre
2021-11-16,07:38:00,7.633333333333333,2,Ligero,728,Martes 16 de noviembre
2021-11-16,07:40:00,7.666666666666667,2,Ligero,728,Martes 16 de noviembre
2021-11-16,07:40:00,7.666666666666667,4,Despierto,729,Martes 16 de noviembre
2021-11-16,07:41:00,7.683333333333334,4,Despierto,729,Martes 16 de noviembre
2021-11-16,07:41:00,7.683333333333334,3,REM,730,Martes 16 de noviembre
2021-11-16,07:48:00,7.800000000000001,3,REM,730,Martes 16 de noviembre
2021-11-16,07:48:00,7.800000000000001,4,Despierto,731,Martes 16 de noviembre
2021-11-16,07:49:00,7.816666666666667,4,Despierto,731,Martes 16 de noviembre
2021-11-16,07:49:00,7.816666666666667,2,Ligero,732,Martes 16 de noviembre
2021-11-16,07:53:00,7.883333333333334,2,Ligero,732,Martes 16 de noviembre
2021-11-16,07:53:00,7.883333333333334,4,Despierto,733,Martes 16 de noviembre
2021-11-16,07:54:00,7.9,4,Despierto,733,Martes 16 de noviembre
2021-11-16,07:54:00,7.9,3,REM,734,Martes 16 de noviembre
2021-11-16,08:01:00,8.016666666666666,3,REM,734,Martes 16 de noviembre
2021-11-16,08:01:00,8.016666666666666,4,Despierto,735,Martes 16 de noviembre
2021-11-16,08:02:00,8.033333333333333,4,Despierto,735,Martes 16 de noviembre
2021-11-16,08:02:00,8.033333333333333,3,REM,736,Martes 16 de noviembre
2021-11-16,08:10:00,8.166666666666666,3,REM,736,Martes 16 de noviembre
2021-11-16,08:10:00,8.166666666666666,2,Ligero,737,Martes 16 de noviembre
2021-11-16,08:29:00,8.483333333333333,2,Ligero,737,Martes 16 de noviembre
2021-11-16,08:29:00,8.483333333333333,4,Despierto,738,Martes 16 de noviembre
2021-11-16,08:30:00,8.500000000000002,4,Despierto,738,Martes 16 de noviembre
2021-11-16,08:30:00,8.500000000000002,2,Ligero,739,Martes 16 de noviembre
2021-11-16,08:41:00,8.683333333333334,2,Ligero,739,Martes 16 de noviembre
2021-11-16,08:41:00,8.683333333333334,4,Despierto,740,Martes 16 de noviembre
2021-11-16,08:42:00,8.7,4,Despierto,740,Martes 16 de noviembre
2021-11-16,08:42:00,8.7,2,Ligero,741,Martes 16 de noviembre
2021-11-16,08:43:00,8.716666666666667,2,Ligero,741,Martes 16 de noviembre
2021-11-16,08:43:00,8.716666666666667,4,Despierto,742,Martes 16 de noviembre
2021-11-16,08:45:00,8.749999999999998,4,Despierto,742,Martes 16 de noviembre
2021-11-16,08:45:00,8.749999999999998,2,Ligero,743,Martes 16 de noviembre
2021-11-16,08:47:00,8.783333333333335,2,Ligero,743,Martes 16 de noviembre
2021-11-16,08:47:00,8.783333333333335,3,REM,744,Martes 16 de noviembre
2021-11-16,08:53:00,8.883333333333333,3,REM,744,Martes 16 de noviembre
2021-11-16,08:53:00,8.883333333333333,4,Despierto,745,Martes 16 de noviembre
2021-11-16,08:59:00,8.983333333333333,4,Despierto,745,Martes 16 de noviembre
2021-11-16,08:59:00,8.983333333333333,3,REM,746,Martes 16 de noviembre
2021-11-16,09:04:00,9.066666666666665,3,REM,746,Martes 16 de noviembre
2021-11-16,09:04:00,9.066666666666665,4,Despierto,747,Martes 16 de noviembre
2021-11-16,09:13:00,9.216666666666669,4,Despierto,747,Martes 16 de noviembre
2021-11-16,09:13:00,9.216666666666669,2,Ligero,748,Martes 16 de noviembre
2021-11-16,09:14:00,9.233333333333334,2,Ligero,748,Martes 16 de noviembre
2021-11-16,09:14:00,9.233333333333334,4,Despierto,749,Martes 16 de noviembre
2021-11-16,09:16:00,9.266666666666667,4,Despierto,749,Martes 16 de noviembre
2021-11-16,09:16:00,9.266666666666667,2,Ligero,750,Martes 16 de noviembre
2021-11-16,09:18:00,9.299999999999999,2,Ligero,750,Martes 16 de noviembre
2021-11-16,09:18:00,9.299999999999999,4,Despierto,751,Martes 16 de noviembre
2021-11-16,09:22:00,9.366666666666667,4,Despierto,751,Martes 16 de noviembre
2021-11-17,02:52:00,2.8666666666666667,4,Despierto,752,Miércoles 17 de noviembre
2021-11-17,02:56:00,2.9333333333333336,4,Despierto,752,Miércoles 17 de noviembre
2021-11-17,02:56:00,2.9333333333333336,2,Ligero,753,Miércoles 17 de noviembre
2021-11-17,03:23:00,3.3833333333333333,2,Ligero,753,Miércoles 17 de noviembre
2021-11-17,03:23:00,3.3833333333333333,4,Despierto,754,Miércoles 17 de noviembre
2021-11-17,03:24:00,3.4000000000000004,4,Despierto,754,Miércoles 17 de noviembre
2021-11-17,03:24:00,3.4000000000000004,2,Ligero,755,Miércoles 17 de noviembre
2021-11-17,03:29:00,3.4833333333333334,2,Ligero,755,Miércoles 17 de noviembre
2021-11-17,03:29:00,3.4833333333333334,4,Despierto,756,Miércoles 17 de noviembre
2021-11-17,03:30:00,3.4999999999999996,4,Despierto,756,Miércoles 17 de noviembre
2021-11-17,03:30:00,3.4999999999999996,3,REM,757,Miércoles 17 de noviembre
2021-11-17,03:48:00,3.8,3,REM,757,Miércoles 17 de noviembre
2021-11-17,03:48:00,3.8,4,Despierto,758,Miércoles 17 de noviembre
2021-11-17,03:49:00,3.8166666666666673,4,Despierto,758,Miércoles 17 de noviembre
2021-11-17,03:49:00,3.8166666666666673,2,Ligero,759,Miércoles 17 de noviembre
2021-11-17,04:49:00,4.816666666666667,2,Ligero,759,Miércoles 17 de noviembre
2021-11-17,04:49:00,4.816666666666667,3,REM,760,Miércoles 17 de noviembre
2021-11-17,05:13:00,5.216666666666667,3,REM,760,Miércoles 17 de noviembre
