sleep_id,start_time,end_time,time_offset,stage
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 09:13:00.000,2021-11-07 09:40:00.000,UTC-0300,40002
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 09:40:00.000,2021-11-07 09:41:00.000,UTC-0300,40001
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 09:41:00.000,2021-11-07 10:07:00.000,UTC-0300,40002
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 10:07:00.000,2021-11-07 10:08:00.000,UTC-0300,40001
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 10:08:00.000,2021-11-07 10:13:00.000,UTC-0300,40002
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 10:13:00.000,2021-11-07 10:14:00.000,UTC-0300,40001
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 10:14:00.000,2021-11-07 10:27:00.000,UTC-0300,40002
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 10:27:00.000,2021-11-07 10:28:00.000,UTC-0300,40001
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 10:28:00.000,2021-11-07 11:21:00.000,UTC-0300,40002
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 11:21:00.000,2021-11-07 11:22:00.000,UTC-0300,40001
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 11:22:00.000,2021-11-07 11:24:00.000,UTC-0300,40002
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 11:24:00.000,2021-11-07 11:25:00.000,UTC-0300,40001
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 11:25:00.000,2021-11-07 11:39:00.000,UTC-0300,40004
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 11:39:00.000,2021-11-07 11:40:00.000,UTC-0300,40001
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 11:40:00.000,2021-11-07 11:54:00.000,UTC-0300,40004
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 11:54:00.000,2021-11-07 11:55:00.000,UTC-0300,40001
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 11:55:00.000,2021-11-07 11:56:00.000,UTC-0300,40002
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 11:56:00.000,2021-11-07 11:57:00.000,UTC-0300,40001
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 11:57:00.000,2021-11-07 12:04:00.000,UTC-0300,40004
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 12:04:00.000,2021-11-07 12:06:00.000,UTC-0300,40001
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 12:06:00.000,2021-11-07 12:12:00.000,UTC-0300,40004
dca8fb90-5b25-7290-bec6-c89dbbf9dbee,2021-11-07 12:12:00.000,2021-11-07 12:18:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 04:47:00.000,2021-11-08 04:49:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 04:49:00.000,2021-11-08 04:53:00.000,UTC-0300,40003
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 04:53:00.000,2021-11-08 05:26:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 05:26:00.000,2021-11-08 05:34:00.000,UTC-0300,40003
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 05:34:00.000,2021-11-08 05:36:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 05:36:00.000,2021-11-08 05:41:00.000,UTC-0300,40003
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 05:41:00.000,2021-11-08 05:42:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 05:42:00.000,2021-11-08 05:44:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 05:44:00.000,2021-11-08 05:45:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 05:45:00.000,2021-11-08 05:47:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 05:47:00.000,2021-11-08 05:49:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 05:49:00.000,2021-11-08 06:15:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 06:15:00.000,2021-11-08 06:16:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 06:16:00.000,2021-11-08 06:24:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 06:24:00.000,2021-11-08 06:25:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 06:25:00.000,2021-11-08 06:30:00.000,UTC-0300,40003
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 06:30:00.000,2021-11-08 06:55:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 06:55:00.000,2021-11-08 06:58:00.000,UTC-0300,40003
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 06:58:00.000,2021-11-08 06:59:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 06:59:00.000,2021-11-08 07:03:00.000,UTC-0300,40003
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 07:03:00.000,2021-11-08 07:06:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 07:06:00.000,2021-11-08 07:07:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 07:07:00.000,2021-11-08 07:39:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 07:39:00.000,2021-11-08 07:53:00.000,UTC-0300,40003
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 07:53:00.000,2021-11-08 07:59:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 07:59:00.000,2021-11-08 08:00:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 08:00:00.000,2021-11-08 08:01:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 08:01:00.000,2021-11-08 08:12:00.000,UTC-0300,40004
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 08:12:00.000,2021-11-08 08:13:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 08:13:00.000,2021-11-08 08:19:00.000,UTC-0300,40004
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 08:19:00.000,2021-11-08 08:20:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 08:20:00.000,2021-11-08 08:28:00.000,UTC-0300,40004
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 08:28:00.000,2021-11-08 08:29:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 08:29:00.000,2021-11-08 08:38:00.000,UTC-0300,40004
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 08:38:00.000,2021-11-08 08:39:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 08:39:00.000,2021-11-08 08:51:00.000,UTC-0300,40004
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 08:51:00.000,2021-11-08 08:52:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 08:52:00.000,2021-11-08 09:19:00.000,UTC-0300,40004
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 09:19:00.000,2021-11-08 09:20:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 09:20:00.000,2021-11-08 09:22:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 09:22:00.000,2021-11-08 09:23:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 09:23:00.000,2021-11-08 09:29:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 09:29:00.000,2021-11-08 09:30:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 09:30:00.000,2021-11-08 09:40:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 09:40:00.000,2021-11-08 09:41:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 09:41:00.000,2021-11-08 09:52:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 09:52:00.000,2021-11-08 09:53:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 09:53:00.000,2021-11-08 10:07:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 10:07:00.000,2021-11-08 10:08:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 10:08:00.000,2021-11-08 10:10:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 10:10:00.000,2021-11-08 10:11:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 10:11:00.000,2021-11-08 10:13:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 10:13:00.000,2021-11-08 10:14:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 10:14:00.000,2021-11-08 10:25:00.000,UTC-0300,40004
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 10:25:00.000,2021-11-08 10:26:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 10:26:00.000,2021-11-08 10:34:00.000,UTC-0300,40004
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 10:34:00.000,2021-11-08 10:35:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 10:35:00.000,2021-11-08 10:36:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 10:36:00.000,2021-11-08 11:10:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 11:10:00.000,2021-11-08 11:11:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 11:11:00.000,2021-11-08 11:18:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 11:18:00.000,2021-11-08 11:19:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 11:19:00.000,2021-11-08 11:25:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 11:25:00.000,2021-11-08 11:26:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 11:26:00.000,2021-11-08 11:41:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 11:41:00.000,2021-11-08 11:43:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 11:43:00.000,2021-11-08 11:53:00.000,UTC-0300,40004
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 11:53:00.000,2021-11-08 11:56:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 11:56:00.000,2021-11-08 12:03:00.000,UTC-0300,40004
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 12:03:00.000,2021-11-08 12:08:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 12:08:00.000,2021-11-08 12:16:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 12:16:00.000,2021-11-08 12:17:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 12:17:00.000,2021-11-08 12:37:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 12:37:00.000,2021-11-08 12:43:00.000,UTC-0300,40004
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 12:43:00.000,2021-11-08 12:46:00.000,UTC-0300,40001
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 12:46:00.000,2021-11-08 12:47:00.000,UTC-0300,40002
e5aed812-d5ff-d33e-c57c-4bc2b172b572,2021-11-08 12:47:00.000,2021-11-08 12:51:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 06:25:00.000,2021-11-09 06:34:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 06:34:00.000,2021-11-09 06:35:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 06:35:00.000,2021-11-09 06:36:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 06:36:00.000,2021-11-09 06:37:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 06:37:00.000,2021-11-09 06:53:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 06:53:00.000,2021-11-09 06:54:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 06:54:00.000,2021-11-09 06:56:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 06:56:00.000,2021-11-09 06:57:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 06:57:00.000,2021-11-09 07:00:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 07:00:00.000,2021-11-09 07:14:00.000,UTC-0300,40004
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 07:14:00.000,2021-11-09 07:17:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 07:17:00.000,2021-11-09 07:18:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 07:18:00.000,2021-11-09 07:22:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 07:22:00.000,2021-11-09 07:23:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 07:23:00.000,2021-11-09 07:24:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 07:24:00.000,2021-11-09 07:39:00.000,UTC-0300,40003
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 07:39:00.000,2021-11-09 07:45:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 07:45:00.000,2021-11-09 07:46:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 07:46:00.000,2021-11-09 07:47:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 07:47:00.000,2021-11-09 07:48:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 07:48:00.000,2021-11-09 07:53:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 07:53:00.000,2021-11-09 08:02:00.000,UTC-0300,40003
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 08:02:00.000,2021-11-09 08:16:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 08:16:00.000,2021-11-09 08:21:00.000,UTC-0300,40004
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 08:21:00.000,2021-11-09 08:45:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 08:45:00.000,2021-11-09 08:53:00.000,UTC-0300,40004
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 08:53:00.000,2021-11-09 08:54:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 08:54:00.000,2021-11-09 08:55:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 08:55:00.000,2021-11-09 08:56:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 08:56:00.000,2021-11-09 09:05:00.000,UTC-0300,40004
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 09:05:00.000,2021-11-09 09:06:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 09:06:00.000,2021-11-09 09:07:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 09:07:00.000,2021-11-09 09:13:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 09:13:00.000,2021-11-09 09:14:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 09:14:00.000,2021-11-09 09:33:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 09:33:00.000,2021-11-09 09:34:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 09:34:00.000,2021-11-09 10:06:00.000,UTC-0300,40004
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 10:06:00.000,2021-11-09 10:07:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 10:07:00.000,2021-11-09 10:31:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 10:31:00.000,2021-11-09 10:33:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 10:33:00.000,2021-11-09 10:34:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 10:34:00.000,2021-11-09 10:36:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 10:36:00.000,2021-11-09 10:45:00.000,UTC-0300,40004
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 10:45:00.000,2021-11-09 11:11:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 11:11:00.000,2021-11-09 11:20:00.000,UTC-0300,40004
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 11:20:00.000,2021-11-09 11:21:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 11:21:00.000,2021-11-09 11:27:00.000,UTC-0300,40004
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 11:27:00.000,2021-11-09 11:28:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 11:28:00.000,2021-11-09 11:29:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 11:29:00.000,2021-11-09 11:42:00.000,UTC-0300,40001
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 11:42:00.000,2021-11-09 11:43:00.000,UTC-0300,40002
17822602-7d4a-019f-b33b-d1bab62a9651,2021-11-09 11:43:00.000,2021-11-09 11:47:00.000,UTC-0300,40001
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 05:03:00.000,2021-11-10 05:05:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 05:05:00.000,2021-11-10 05:20:00.000,UTC-0300,40003
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 05:20:00.000,2021-11-10 05:35:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 05:35:00.000,2021-11-10 05:38:00.000,UTC-0300,40003
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 05:38:00.000,2021-11-10 05:39:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 05:39:00.000,2021-11-10 05:44:00.000,UTC-0300,40003
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 05:44:00.000,2021-11-10 05:48:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 05:48:00.000,2021-11-10 05:59:00.000,UTC-0300,40003
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 05:59:00.000,2021-11-10 06:06:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 06:06:00.000,2021-11-10 06:13:00.000,UTC-0300,40004
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 06:13:00.000,2021-11-10 06:40:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 06:40:00.000,2021-11-10 06:42:00.000,UTC-0300,40001
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 06:42:00.000,2021-11-10 06:48:00.000,UTC-0300,40004
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 06:48:00.000,2021-11-10 07:14:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 07:14:00.000,2021-11-10 07:39:00.000,UTC-0300,40004
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 07:39:00.000,2021-11-10 07:40:00.000,UTC-0300,40001
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 07:40:00.000,2021-11-10 08:13:00.000,UTC-0300,40004
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 08:13:00.000,2021-11-10 08:16:00.000,UTC-0300,40001
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 08:16:00.000,2021-11-10 08:29:00.000,UTC-0300,40004
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 08:29:00.000,2021-11-10 08:45:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 08:45:00.000,2021-11-10 08:46:00.000,UTC-0300,40001
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 08:46:00.000,2021-11-10 09:07:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 09:07:00.000,2021-11-10 09:21:00.000,UTC-0300,40004
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 09:21:00.000,2021-11-10 09:22:00.000,UTC-0300,40001
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 09:22:00.000,2021-11-10 09:35:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 09:35:00.000,2021-11-10 09:36:00.000,UTC-0300,40001
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 09:36:00.000,2021-11-10 10:04:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 10:04:00.000,2021-11-10 10:05:00.000,UTC-0300,40001
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 10:05:00.000,2021-11-10 10:09:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 10:09:00.000,2021-11-10 10:10:00.000,UTC-0300,40001
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 10:10:00.000,2021-11-10 10:26:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 10:26:00.000,2021-11-10 10:27:00.000,UTC-0300,40001
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 10:27:00.000,2021-11-10 10:34:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 10:34:00.000,2021-11-10 10:35:00.000,UTC-0300,40001
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 10:35:00.000,2021-11-10 10:50:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 10:50:00.000,2021-11-10 10:51:00.000,UTC-0300,40001
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 10:51:00.000,2021-11-10 11:00:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 11:00:00.000,2021-11-10 11:01:00.000,UTC-0300,40001
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 11:01:00.000,2021-11-10 11:04:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 11:04:00.000,2021-11-10 11:05:00.000,UTC-0300,40001
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 11:05:00.000,2021-11-10 11:10:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 11:10:00.000,2021-11-10 11:11:00.000,UTC-0300,40001
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 11:11:00.000,2021-11-10 11:13:00.000,UTC-0300,40002
dc87276c-39f9-91e6-590f-a1dcfedb3d5f,2021-11-10 11:13:00.000,2021-11-10 11:18:00.000,UTC-0300,40001
ef9f1a1d-3efc-4183-9cb4-fb58b4937712,2021-11-11 06:18:00.000,2021-11-11 06:20:00.000,UTC-0300,40002
ef9f1a1d-3efc-4183-9cb4-fb58b4937712,2021-11-11 06:20:00.000,2021-11-11 06:26:00.000,UTC-0300,40003
ef9f1a1d-3efc-4183-9cb4-fb58b4937712,2021-11-11 06:26:00.000,2021-11-11 06:46:00.000,UTC-0300,40002
ef9f1a1d-3efc-4183-9cb4-fb58b4937712,2021-11-11 06:46:00.000,2021-11-11 06:47:00.000,UTC-0300,40001
ef9f1a1d-3efc-4183-9cb4-fb58b4937712,2021-11-11 06:47:00.000,2021-11-11 06:48:00.000,UTC-0300,40002
ef9f1a1d-3efc-4183-9cb4-fb58b4937712,2021-11-11 06:48:00.000,2021-11-11 06:56:00.000,UTC-0300,40003
ef9f1a1d-3efc-4183-9cb4-fb58b4937712,2021-11-11 06:56:00.000,2021-11-11 06:57:00.000,UTC-0300,40002
ef9f1a1d-3efc-4183-9cb4-fb58b4937712,2021-11-11 06:57:00.000,2021-11-11 07:03:00.000,UTC-0300,40003
ef9f1a1d-3efc-4183-9cb4-fb58b4937712,2021-11-11 07:03:00.000,2021-11-11 07:07:00.000,UTC-0300,40002
ef9f1a1d-3efc-4183-9cb4-fb58b4937712,2021-11-11 07:07:00.000,2021-11-11 07:08:00.000,UTC-0300,40001
ef9f1a1d-3efc-4183-9cb4-fb58b4937712,2021-11-11 07:08:00.000,2021-11-11 07:15:00.000,UTC-0300,40002
